plot_cn,tree_cn,tree,ACPL,ACSA,BEPA,BEPE,LADE,LALA,PIAB,PIPU,PIST,PISY,QURO,QURU
I.1.79,I.1.79.7.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.2.2,2.2,1.1954933247797996,0,0,0.752,0,0,0.8049823400150272,0,0,0,0.4106876185131468,0
I.1.8,I.1.8.2.3,2.3,1.7232630796446828,0,0,1.3297872340425532,0,0,0.7376339203563239,0,0,0,1.1482107792945617,0
I.1.8,I.1.8.2.4,2.4,1.2495519000037856,0,0,1.0930232558139537,0,0,0.6674418604651163,0,0,0,1.562735804189232,0
I.1.8,I.1.8.2.5,2.5,7.388112404031853,0,0,4.602651031990939,0,0,0.5855024302818546,0,0,0,2.615662842474166,0
I.1.8,I.1.8.2.6,2.6,0.7675818814308969,0,0,4.461573090628014,0,0,0.7980318369084854,0,0,0,1.064199308354808,0
I.1.8,I.1.8.2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.3.2,3.2,3.577330146810525,0,0,8.249636292307418,0,0,0.5049561679340219,0,0,0,1.815,0
I.1.8,I.1.8.3.3,3.3,1.5252468585924701,0,0,3.807002033723394,0,0,0.9090909090909091,0,0,0,0,0
I.1.8,I.1.8.3.4,3.4,3.3076923076923075,0,0,5.112925956271958,0,0,1.6589812943222844,0,0,0,4.592307692307692,0
I.1.8,I.1.8.3.5,3.5,3.5657521444449833,0,0,2.1153846153846154,0,0,1.858974358974359,0,0,0,0,0
I.1.8,I.1.8.3.6,3.6,1.5151515151515151,0,0,0.7708420070248377,0,0,1.032227855199624,0,0,0,0.47272727272727266,0
I.1.8,I.1.8.3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.4.2,4.2,1.452137038593239,0,0,2.7746913013090793,0,0,0.8990927073001895,0,0,0,1.1095743953844668,0
I.1.8,I.1.8.4.3,4.3,1.3679016601840093,0,0,0,0,0,0.8496707187054482,0,0,0,0.9754455648089019,0
I.1.8,I.1.8.4.4,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.4.5,4.5,4.6615795965303,0,0,2.3649855181577095,0,0,1.4906575387175864,0,0,0,2.9999999999999996,0
I.1.8,I.1.8.4.6,4.6,0,0,0,2.191416983693237,0,0,1.5632130501547923,0,0,0,0.7848885271170676,0
I.1.8,I.1.8.4.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.5.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.5.2,5.2,7.862711328608184,0,0,7.728237294609881,0,0,1.977712841383736,0,0,0,0,0
I.1.8,I.1.8.5.3,5.3,5.447395421984318,0,0,5.819277108433735,0,0,0,0,0,0,2.155052024540738,0
I.1.8,I.1.8.5.4,5.4,0,0,0,1.666012562502939,0,0,0.9188239531551005,0,0,0,1.2804878048780488,0
I.1.8,I.1.8.5.5,5.5,3.2992510117838996,0,0,2.070812716332032,0,0,2.2857142857142856,0,0,0,1.060660171779821,0
I.1.8,I.1.8.5.6,5.6,2.1978021978021975,0,0,6.3440490894879344,0,0,1.829829470942643,0,0,0,2.173777496761002,0
I.1.8,I.1.8.5.7,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.6.2,6.2,0.74075776679684,0,0,2.8081863358260146,0,0,0.7520314968098696,0,0,0,1.1480956960748634,0
I.1.8,I.1.8.6.3,6.3,1.2820842344485575,0,0,0.6780704565366389,0,0,0.4900550320218712,0,0,0,1.2278062251128727,0
I.1.8,I.1.8.6.4,6.4,1.3015873015873014,0,0,1.5746031746031746,0,0,1.194823303904479,0,0,0,1.3627293295236067,0
I.1.8,I.1.8.6.5,6.5,3.4819468659615658,0,0,4.1000000000000005,0,0,1.3717382003919985,0,0,0,4.823549814638674,0
I.1.8,I.1.8.6.6,6.6,0.5343617434078064,0,0,1.2499059052388757,0,0,0.5398373983739837,0,0,0,0.8965740092867635,0
I.1.8,I.1.8.6.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.7.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.7.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.7.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.7.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.8,I.1.8.7.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.2.2,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.2.3,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.2.4,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.2.5,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.2.6,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.3.2,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.3.3,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.3.4,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.3.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.3.6,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.4.2,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.4.3,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.4.4,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.4.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.4.6,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.4.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.5.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.5.2,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.5.3,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.5.4,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.5.5,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.5.6,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.5.7,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.6.2,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.6.3,6.3,0,0,0,0.7633511649949036,0,0,0.1317968421246325,0,0,0.19090260772840134,0,0
I.1.80,I.1.80.6.4,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.6.5,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.6.6,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.6.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.7.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.7.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.7.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.7.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.80,I.1.80.7.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.2.2,2.2,0,0,5.562853580394694,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.2.3,2.3,0,0,6.572117165888696,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.2.4,2.4,0,0,7.497445599095302,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.2.5,2.5,0,0,7.4158951143956156,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.2.6,2.6,0,0,5.61815436855232,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.3.2,3.2,0,0,10.734354475903512,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.3.3,3.3,0,0,6.890491153637336,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.3.4,3.4,0,0,5.517448912242168,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.3.5,3.5,0,0,10.154443440207004,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.3.6,3.6,0,0,5.391995312625815,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.4.2,4.2,0,0,5.601337951767235,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.4.3,4.3,0,0,9.038093255124265,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.4.4,4.4,0,0,5.532235778803932,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.4.5,4.5,0,0,7.026067279991423,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.4.6,4.6,0,0,5.381142341800072,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.4.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.5.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.5.2,5.2,0,0,5.761945278667939,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.5.3,5.3,0,0,9.350591174235799,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.5.4,5.4,0,0,5.323512491707669,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.5.5,5.5,0,0,7.04608665558058,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.5.6,5.6,0,0,21.089730673551816,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.5.7,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.6.2,6.2,0,0,5.7654594935230525,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.6.3,6.3,0,0,7.199096317616183,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.6.4,6.4,0,0,4.9065389761896,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.6.5,6.5,0,0,10.242542385129484,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.6.6,6.6,0,0,5.397450939145007,0,0,0,0,0,0,0,0,0
I.1.81,I.1.81.6.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.7.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.7.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.7.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.7.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.81,I.1.81.7.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.2.2,2.2,4.201336155980035,0,0,0,3.7040230632663333,0,0,0,0,0,2.607892244876895,0
I.1.82,I.1.82.2.3,2.3,3.152558359189023,0,0,0,0,0,0,0,0,1.062512317834497,1.3305390292341603,0
I.1.82,I.1.82.2.4,2.4,1.85864926701434,0,0,0,0.6893203883495145,0,0,0,0,0.8971108296602236,0.8914595597744425,0
I.1.82,I.1.82.2.5,2.5,0.9716981132075473,0,0,0,0.9018834143917345,0,0,0,0,0.8890412694929178,1.1200560035015306,0
I.1.82,I.1.82.2.6,2.6,5.959254319140119,0,0,0,3.8191613042115082,0,0,0,0,2.449235149034637,1.1529951287290294,0
I.1.82,I.1.82.2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.3.2,3.2,6.499684929055497,0,0,0,6.4577963572343045,0,0,0,0,1.2580645161290323,0,0
I.1.82,I.1.82.3.3,3.3,4.173654659686451,0,0,0,4.152439024390244,0,0,0,0,0.8407672093376632,2.951219512195122,0
I.1.82,I.1.82.3.4,3.4,2.704457732610548,0,0,0,1.4636465592341603,0,0,0,0,0.878419452887538,0,0
I.1.82,I.1.82.3.5,3.5,4.623189379074962,0,0,0,0.8961937716262975,0,0,0,0,0,1.5714806237716916,0
I.1.82,I.1.82.3.6,3.6,5.2928484855545115,0,0,0,0,0,0,0,0,1.6025817144733958,1.0873411112785099,0
I.1.82,I.1.82.3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.4.2,4.2,0.8654661763879062,0,0,0,2.1037391965310683,0,0,0,0,0.7549668874172185,0.5169888730527447,0
I.1.82,I.1.82.4.3,4.3,1.3895705521472395,0,0,0,0.9543772506812299,0,0,0,0,0.7418114084840468,1.3933732579579416,0
I.1.82,I.1.82.4.4,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.4.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.4.6,4.6,1.3291209144016065,0,0,0,1.1584,0,0,0,0,0.6122269988011412,0.11836554320192043,0
I.1.82,I.1.82.4.7,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.5.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.5.2,5.2,1.324561403508772,0,0,0,3.8816101365362243,0,0,0,0,0.4299522755046282,0.3274853801169591,0
I.1.82,I.1.82.5.3,5.3,7.058440905058571,0,0,0,9.806608813907832,0,0,0,0,3.0535714285714284,0,0
I.1.82,I.1.82.5.4,5.4,2.9886363636363633,0,0,0,0.5239018424245783,0,0,0,0,0.30855568633594793,0.2545454545454546,0
I.1.82,I.1.82.5.5,5.5,1.4033349965086865,0,0,0,1.3923076923076925,0,0,0,0,0.29538461538461536,0.04786568980339705,0
I.1.82,I.1.82.5.6,5.6,3.87051185911355,0,0,0,0,0,0,0,0,0.5630820774976917,0.25371712795957047,0
I.1.82,I.1.82.5.7,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.6.1,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.6.2,6.2,0,0,0,0,1.0088091130398553,0,0,0,0,1.558560617976313,0.5611181978704857,0
I.1.82,I.1.82.6.3,6.3,3.7570621468926557,0,0,0,6.081158139188713,0,0,0,0,2.825010052761024,1.3699555191969257,0
I.1.82,I.1.82.6.4,6.4,1.3341417051092626,0,0,0,1.2895181857236615,0,0,0,0,0.5632666563086692,0.11909166841036589,0
I.1.82,I.1.82.6.5,6.5,12.22542232447555,0,0,0,4.8706752285840995,0,0,0,0,0,0.22916666666666669,0
I.1.82,I.1.82.6.6,6.6,42.34049222273431,0,0,0,10.568181818181818,0,0,0,0,7.838139645295246,2.3777579050257724,0
I.1.82,I.1.82.6.7,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.7.1,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.7.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.7.3,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.7.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.7.5,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.7.6,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.82,I.1.82.7.7,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.83,I.1.83.1.1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.83,I.1.83.1.2,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.83,I.1.83.1.3,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.83,I.1.83.1.4,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.83,I.1.83.1.5,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.83,I.1.83.1.6,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.83,I.1.83.1.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.83,I.1.83.2.1,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.83,I.1.83.2.2,2.2,0,0,0,1.9364154448344006,0,0,0,0,0,1.5275466432910074,0,0
I.1.83,I.1.83.2.3,2.3,0,0,0,8.906821308104696,0,0,0,0,0,2.869548106990428,0,0
I.1.83,I.1.83.2.4,2.4,0,0,0,15.246556037152498,0,0,0,0,0,3.3406935514039406,0,0
I.1.83,I.1.83.2.5,2.5,0,0,0,4.829467947377499,0,0,0,0,0,1.999962429873117,0,0
I.1.83,I.1.83.2.6,2.6,0,0,0,8.78075529226265,0,0,0,0,0,2.7473885605676456,0,0
I.1.83,I.1.83.2.7,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.83,I.1.83.3.1,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.83,I.1.83.3.2,3.2,0,0,0,12.005277699524246,0,0,0,0,0,1.7272681358238728,0,0
I.1.83,I.1.83.3.3,3.3,0,0,0,4.529625745032817,0,0,0,0,0,1.2125746014653969,0,0
I.1.83,I.1.83.3.4,3.4,0,0,0,2.612072637220017,0,0,0,0,0,0.8765818255917444,0,0
I.1.83,I.1.83.3.5,3.5,0,0,0,9.125581395348838,0,0,0,0,0,1.5589237873601094,0,0
I.1.83,I.1.83.3.6,3.6,0,0,0,4.296624601199202,0,0,0,0,0,2.044792176430573,0,0
I.1.83,I.1.83.3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.83,I.1.83.4.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
I.1.83,I.1.83.4.2,4.2,0,0,0,2.9098704214524265,0,0,0,0,0,0.5328266815236484,0,0
